	logFC	metadata_r_id	ec_number
UPPN_pos	1.0797003577480582	UPPN	3.5.1.6
URIK1_pos	1.4972831487854792	URIK1	2.7.1.48
UROLACer_pos	0.9993422781378464	UROLACer	3.1.1.19
VACCCPT1_pos	1.0250584050781135	VACCCPT1	2.3.1.21
VALTA_neg	1.0035992203607953	VALTA	2.6.1.42
VALTA_pos	1.0021183726405025	VALTA	2.6.1.42
VALTAm_neg	1.0021561547159674	VALTAm	2.6.1.42
VALTAm_pos	1.003129329369223	VALTAm	2.6.1.42
VLCS2p_pos	1.0279508077387	VLCS2p	6.2.1.7
VLCS2r_pos	1.026148282034413	VLCS2r	6.2.1.7
VLCSp_pos	1.0256411184241792	VLCSp	6.2.1.7
VLCSr_pos	1.0260926162008661	VLCSr	6.2.1.7
XANDp_pos	1.0552435839940664	XANDp	1.1.1.204
XAO2x_pos	1.0459637947559466	XAO2x	1.1.1.204
XAOx_pos	1.0481936098043307	XAOx	1.1.1.204
XYLK_pos	0.8776708851174068	XYLK	2.7.1.17
XYLTD_Dr_pos	0.8776708851174068	XYLTD_Dr	1.1.1.9
XYLUR_neg	0.9989748965609484	XYLUR	1.1.1.10
XYLUR_pos	1.03804128162221	XYLUR	1.1.1.10
r0009_pos	1.0151013820143107	r0009	3.6.1.1
r0010_pos	1.0197622161603224	r0010	1.11.1.6
r0013_pos	1.005690393421927	r0013	3.2.1.52
r0016_pos	1.0292936968977757	r0016	1.16.3.1
r0021_neg	0.9991386144441005	r0021	1.8.1.7
r0021_pos	1.0099510328097059	r0021	1.8.1.7
r0022_neg	1.0145800973859422	r0022	1.8.1.7
r0022_pos	1.0018237785025903	r0022	1.8.1.7
r0027_neg	0.9907072085870401	r0027	1.8.1.9
r0027_pos	1.0010564733163894	r0027	1.8.1.9
r0028_pos	1.0725641154442376	r0028	3.6.1.5
r0033_pos	0.9294081457236605	r0033	2.7.1.24
r0034_pos	1.0370045382522242	r0034	6.3.4.16
r0047_pos	0.9972799751641107	r0047	3.1.3.5
r0051_neg	0.9999653496664588	r0051	2.4.2.7
r0051_pos	1.0145300610742933	r0051	2.4.2.7
r0055_neg	1.0889766628005462	r0055	1.2.1.49
r0055_pos	0.9682805246177931	r0055	1.2.1.49
r0060_pos	1.0922813049898683	r0060	4.3.1.17
r0062_pos	0.9931149715836641	r0062	3.1.2.1
r0068_pos	0.9815398573533117	r0068	6.2.1.1
r0074_neg	1.0	r0074	1.5.1.12
r0074_pos	1.0220948006425625	r0074	1.5.1.12
r0081_neg	1.1026611660053043	r0081	2.6.1.2
r0081_pos	1.1026611660053043	r0081	2.6.1.2
r0082_pos	0.9860645345183507	r0082	1.1.1.42
r0083_pos	0.9938679070518248	r0083	1.1.1.42
r0084_pos	1.0195065968845731	r0084	1.1.1.42
r0085_pos	1.016388542829092	r0085	3.5.1.3
r0086_pos	1.0194330511358494	r0086	3.5.1.3
r0093_pos	1.0	r0093	3.6.1.45
r0097_pos	0.9815398573533117	r0097	6.2.1.1
r0113_pos	1.0242584510694284	r0113	5.1.3.14
r0119_pos	1.0005692169159028	r0119	3.6.1.19
r0122_pos	0.9975474914882393	r0122	2.7.1.40
r0127_pos	1.0028440256087507	r0127	3.5.1.38
r0129_neg	1.0008681106146589	r0129	3.4.11.4
r0129_pos	1.0044892295086854	r0129	3.4.11.4
r0130_neg	0.98168449305892	r0130	3.4.11.4
r0130_pos	1.0008673229126013	r0130	3.4.11.4
r0139_neg	1.0049892311513036	r0139	3.6.1.5
r0139_pos	1.0	r0139	3.6.1.5
r0142_pos	1.0253681156530225	r0142	1.8.3.1
r0145_neg	1.016731602124387	r0145	1.14.13.39
r0145_pos	1.0212220804578083	r0145	1.14.13.39
r0149_neg	1.0059713813393503	r0149	3.6.1.5
r0149_pos	1.0	r0149	3.6.1.5
r0153_pos	0.9975474914882393	r0153	2.7.1.40
r0156_pos	1.016388542829092	r0156	2.6.1.15
r0157_pos	1.0194330511358494	r0157	2.6.1.15
r0160_pos	0.9981578479688215	r0160	2.6.1.51
r0163_pos	0.9818267734302537	r0163	1.2.4.2
r0165_pos	0.9975474914882393	r0165	2.7.1.40
r0166_pos	1.0060420994995258	r0166	3.6.1.19
r0170_neg	0.9685671358629149	r0170	2.5.1.21
r0170_pos	1.0340944120380915	r0170	2.5.1.21
r0173_neg	1.0004904698109198	r0173	1.1.1.27
r0173_pos	1.0005912661796308	r0173	1.1.1.27
r0178_neg	0.9973278739800191	r0178	1.2.1.24
r0178_pos	1.0091993167260025	r0178	1.2.1.24
r0179_pos	0.9973278739800191	r0179	1.2.1.16
r0181_neg	1.0049892311513036	r0181	3.6.1.5
r0181_pos	1.0	r0181	3.6.1.5
r0186_pos	1.0349271698091653	r0186	4.2.3.2
r0191_pos	1.0035284064044694	r0191	2.7.1.11
r0193_neg	0.981946907058051	r0193	4.4.1.1
r0193_pos	1.100704179529178	r0193	4.4.1.1
r0196_neg	1.0	r0196	2.3.1.37
r0196_pos	0.9917578971649111	r0196	2.3.1.37
r0202_neg	1.0005462761463975	r0202	1.1.1.8
r0202_pos	1.0005462761463975	r0202	1.1.1.8
r0208_neg	0.9611810229055885	r0208	2.7.7.13
r0208_pos	1.0280462308400244	r0208	2.7.7.13
r0210_pos	1.1008642151257821	r0210	4.2.1.22
r0224_pos	0.999511270187351	r0224	1.5.1.3
r0226_pos	0.9565571361521866	r0226	1.5.1.3
r0233_pos	1.0293365655184565	r0233	2.7.7.12
r0236_pos	1.03804128162221	r0236	1.3.1.1
r0239_pos	0.9983656506599373	r0239	3.5.1.9
r0242_neg	1.0	r0242	3.1.3.1
r0242_pos	1.0	r0242	3.1.3.1
r0245_neg	0.9823667412702689	r0245	1.1.1.72
r0245_pos	0.9945792433566316	r0245	1.1.1.72
r0246_pos	0.9918211227986149	r0246	1.1.1.72
r0249_neg	1.0	r0249	5.3.1.6
r0249_pos	1.0	r0249	5.3.1.6
r0265_pos	1.0293365655184565	r0265	2.7.1.6
r0267_neg	1.0320982510819552	r0267	1.14.18.2
r0267_pos	0.9989748965609484	r0267	1.14.18.2
r0268_neg	0.9989748965609484	r0268	1.14.18.2
r0268_pos	1.0320982510819552	r0268	1.14.18.2
r0276_neg	1.0474150382766882	r0276	1.7.1.7
r0276_pos	1.0	r0276	1.7.1.7
r0280_pos	0.9975474914882393	r0280	2.7.1.40
r0281_pos	1.0253266683094029	r0281	1.4.3.6
r0283_pos	1.0305527761376458	r0283	6.3.2.11
r0287_pos	1.0115639144343724	r0287	2.3.1.16
r0295_pos	0.9822823155389154	r0295	2.1.2.10
r0301_pos	1.0476996706542525	r0301	6.3.4.1
r0308_pos	1.0698684628979191	r0308	3.1.2.22
r0309_neg	0.9946079211071346	r0309	1.3.1.38
r0309_pos	1.0313294692954103	r0309	1.3.1.38
r0310_pos	0.9946079211071346	r0310	1.3.99.3
r0311_pos	1.0763238431125943	r0311	6.2.1.3
r0317_neg	1.0052088657218436	r0317	4.2.1.4
r0317_pos	1.0052088657218436	r0317	4.2.1.4
r0321_pos	1.0136487118987165	r0321	6.2.1.16
r0330_pos	1.0002382481134509	r0330	1.3.1.1
r0331_pos	0.9879120378134162	r0331	1.3.1.1
r0339_pos	0.9620895164994908	r0339	2.7.1.31
r0340_pos	0.9918211227986149	r0340	2.7.1.31
r0345_neg	0.9992010237038415	r0345	2.7.4.11
r0345_pos	0.9992010237038415	r0345	2.7.4.11
r0354_pos	1.04965197669581	r0354	2.7.1.1
r0355_pos	1.04965197669581	r0355	2.7.1.1
r0357_pos	1.0194018010413435	r0357	2.7.1.1
r0358_pos	1.0194018010413435	r0358	2.7.1.1
r0360_pos	0.9420396165068091	r0360	2.7.1.1
r0361_pos	0.9420396165068091	r0361	2.7.1.1
r0363_pos	1.0020896940062325	r0363	2.7.1.1
r0364_pos	1.0020896940062325	r0364	2.7.1.1
r0365_pos	0.9772129928069653	r0365	1.1.1.59
r0377_pos	1.045168264908114	r0377	2.7.1.74
r0381_neg	1.0105408735893229	r0381	1.8.1.3
r0381_pos	1.0007118924543426	r0381	1.8.1.3
r0383_pos	1.0367458494118589	r0383	1.2.4.1
r0384_pos	0.9802843576206415	r0384	1.2.4.2
r0385_pos	1.0048984217977925	r0385	1.2.4.4
r0386_pos	1.0020120792775158	r0386	1.2.4.4
r0388_neg	1.0093746754341628	r0388	1.4.3.5
r0388_pos	1.0030107143316676	r0388	1.4.3.5
r0389_neg	1.009374675434161	r0389	1.1.3.12
r0389_pos	1.0020829272175802	r0389	1.1.3.12
r0390_neg	1.0020481814319357	r0390	3.2.1.10
r0390_pos	1.0	r0390	3.2.1.10
r0391_neg	1.0002512154808954	r0391	2.4.2.11
r0391_pos	1.0214127309193801	r0391	2.4.2.11
r0392_neg	0.9981956963468077	r0392	1.2.1.3
r0392_pos	1.0252755778565974	r0392	1.2.1.3
r0393_pos	0.9918211227986149	r0393	1.2.1.3
r0394_neg	0.9985835817380851	r0394	1.17.1.4
r0394_pos	0.9897265881322956	r0394	1.17.1.4
r0395_pos	0.9985835817380851	r0395	1.17.3.2
r0398_pos	0.9983524416413407	r0398	1.5.1.34
r0399_neg	1.0	r0399	1.14.16.1
r0399_pos	1.0004751954716213	r0399	1.14.16.1
r0400_neg	0.9944107450213431	r0400	1.14.18.2
r0400_pos	0.9915531015562655	r0400	1.14.18.2
r0403_neg	1.0	r0403	1.14.16.4
r0403_pos	1.0023028967473746	r0403	1.14.16.4
r0407_neg	1.1736424245936021	r0407	4.1.2.13
r0407_pos	1.0392510128487567	r0407	4.1.2.13
r0408_neg	1.1365708306388167	r0408	2.7.1.11
r0408_pos	1.001640615175722	r0408	2.7.1.11
r0409_neg	1.110525028605751	r0409	2.7.1.11
r0409_pos	1.001640615175722	r0409	2.7.1.11
r0410_neg	1.0	r0410	3.6.1.19
r0410_pos	1.0	r0410	3.6.1.19
r0413_pos	0.9975474914882393	r0413	2.7.1.40
r0422_pos	0.9860645345183507	r0422	1.1.1.42
r0423_pos	0.9938679070518248	r0423	1.1.1.42
r0424_pos	1.0195065968845713	r0424	1.1.1.42
r0425_neg	0.9987473919236732	r0425	1.1.1.42
r0425_pos	1.1213080614305744	r0425	1.1.1.42
r0426_neg	1.0052088657218436	r0426	4.2.1.3
r0426_pos	1.0052088657218436	r0426	4.2.1.3
r0434_neg	1.0977351610168684	r0434	2.3.1.21
r0434_pos	1.0	r0434	2.3.1.21
r0437_neg	1.0917796668742519	r0437	2.3.1.21
r0437_pos	1.0	r0437	2.3.1.21
r0441_pos	1.001041584718073	r0441	2.3.1.21
r0443_pos	1.0035055363714942	r0443	2.3.1.21
r0450_pos	1.0097045647971743	r0450	2.6.1.39
r0451_pos	0.9960276609565876	r0451	1.2.4.2
r0456_pos	0.9901808691050198	r0456	2.7.1.113
r0463_neg	1.0869837716387105	r0463	2.3.3.10
r0464_neg	0.7488174342979644	r0464	1.2.1.3
r0464_pos	0.9094446797107704	r0464	1.2.1.3
r0470_pos	1.0791179815100242	r0470	1.17.4.1
r0472_neg	0.9919328510968245	r0472	1.17.4.1
r0472_pos	1.0849870023173973	r0472	1.17.4.1
r0474_neg	1.0489998616776608	r0474	1.17.4.1
r0474_pos	1.0849870023173973	r0474	1.17.4.1
r0475_neg	1.0842163192897478	r0475	1.17.4.1
r0475_pos	1.0849870023173973	r0475	1.17.4.1
r0480_neg	1.0539950622638692	r0480	2.1.1.103
r0480_pos	0.9879506398394353	r0480	2.1.1.103
r0483_neg	1.1026611660053043	r0483	2.6.1.22
r0483_pos	1.1026611660053043	r0483	2.6.1.22
r0488_neg	1.0147763445831441	r0488	1.1.1.34
r0488_pos	0.6127075149198334	r0488	1.1.1.34
r0494_neg	1.0049892311513036	r0494	3.6.1.5
r0494_pos	1.0	r0494	3.6.1.5
r0497_neg	1.0059713813393503	r0497	3.6.1.39
r0497_pos	1.0	r0497	3.6.1.39
r0502_pos	1.0550827933569689	r0502	1.17.1.4
r0504_pos	1.0481068340632318	r0504	1.17.3.2
r0509_pos	0.9362327959175956	r0509	1.3.5.1
r0512_neg	0.999688133905704	r0512	1.5.1.3
r0512_pos	1.0063844454909465	r0512	1.5.1.3
r0514_pos	1.0259355453458743	r0514	1.5.1.3
r0517_neg	1.0	r0517	2.3.1.37
r0517_pos	0.9917578971649111	r0517	2.3.1.37
r0522_pos	0.9750176493585397	r0522	2.1.2.10
r0523_pos	0.9750176493585397	r0523	6.3.3.2
r0525_neg	0.9990068572752584	r0525	1.5.1.9
r0525_pos	1.0000764124311432	r0525	1.5.1.9
r0527_neg	1.0032743805022402	r0527	3.5.1.42
r0527_pos	1.0748235765329217	r0527	3.5.1.42
r0531_neg	1.4972831487854792	r0531	2.7.1.48
r0531_pos	1.0594865738844372	r0531	2.7.1.48
r0539_pos	0.9963551926903778	r0539	1.13.11.19
r0541_neg	0.9958504119948065	r0541	1.3.99.7
r0541_pos	0.9984727274459257	r0541	1.3.99.7
r0545_pos	1.03804128162221	r0545	1.2.1.5
r0547_neg	1.03804128162221	r0547	1.2.1.5
r0547_pos	1.0002458396660678	r0547	1.2.1.5
r0549_neg	0.9094446797107704	r0549	1.2.1.3
r0549_pos	0.7488174342979644	r0549	1.2.1.3
r0552_neg	0.9976321596742758	r0552	1.2.1.8
r0552_pos	1.0145222022677873	r0552	1.2.1.8
r0553_neg	1.0145222022677873	r0553	1.2.1.8
r0553_pos	0.9976321596742758	r0553	1.2.1.8
r0555_pos	1.0367458494118589	r0555	2.3.1.12
r0556_neg	0.9802843576206428	r0556	2.3.1.61
r0557_pos	0.9960276609565876	r0557	2.3.1.61
r0558_neg	0.9953813568219705	r0558	1.2.1.29
r0558_pos	1.0006941572726114	r0558	1.2.1.29
r0559_neg	0.9953813568219705	r0559	1.2.3.1
r0559_pos	1.0006941572726114	r0559	1.2.3.1
r0560_pos	1.0035531411609047	r0560	1.3.99.2
r0561_pos	1.154940490371577	r0561	2.3.1.168
r0568_pos	1.026553622044743	r0568	2.3.2.4
r0570_neg	1.0130097967907201	r0570	5.4.2.7
r0570_pos	1.0687995180093401	r0570	5.4.2.7
r0571_neg	1.0522904626038718	r0571	3.1.2.17
r0571_pos	0.9953813568219705	r0571	3.1.2.17
r0573_pos	1.0318316855996963	r0573	6.2.1.7
r0575_neg	0.9685671358629149	r0575	2.5.1.21
r0575_pos	1.03409441203809	r0575	2.5.1.21
r0578_neg	1.0135254129647893	r0578	2.7.1.33
r0578_pos	1.006438311748143	r0578	2.7.1.33
r0579_pos	1.0239097903105892	r0579	2.7.1.33
r0580_pos	1.0239097903105892	r0580	4.1.1.30
r0584_neg	1.0751761738705596	r0584	3.6.1.9
r0584_pos	1.0604655095812825	r0584	3.6.1.9
r0587_neg	1.0	r0587	3.1.3.41
r0587_pos	1.0	r0587	3.1.3.41
r0590_pos	0.9294081457236605	r0590	2.7.7.3
r0591_neg	0.9971514624195615	r0591	3.6.1.9
r0591_pos	1.003533165814493	r0591	3.6.1.9
r0594_pos	1.0011230150050467	r0594	1.2.1.31
r0595_pos	0.9821373804323557	r0595	2.8.1.2
r0596_pos	0.9772129928069653	r0596	3.1.2.4
r0603_neg	0.8137142606793811	r0603	1.3.99.12
r0603_pos	1.0010389744390331	r0603	1.3.99.12
r0604_pos	0.9989036035060587	r0604	2.3.1.168
r0610_neg	1.0031913449484908	r0610	2.7.1.11
r0610_pos	1.0031913449484908	r0610	2.7.1.11
r0611_neg	1.0031913449484908	r0611	2.7.1.11
r0611_pos	1.0031913449484908	r0611	2.7.1.11
r0614_neg	1.0239097903105892	r0614	4.1.1.36
r0614_pos	1.009343059173449	r0614	4.1.1.36
r0615_neg	1.001265946939277	r0615	1.5.1.2
r0615_pos	1.0442180560539105	r0615	1.5.1.2
r0616_neg	1.0029055433029002	r0616	1.5.1.2
r0616_pos	1.0065030519912401	r0616	1.5.1.2
r0617_neg	1.0442180560539105	r0617	1.5.1.2
r0617_pos	1.001265946939277	r0617	1.5.1.2
r0618_pos	1.0029055433029002	r0618	1.5.1.2
r0620_pos	0.98182677343025	r0620	1.2.4.2
r0627_neg	1.0117850229043255	r0627	3.2.1.23
r0627_pos	1.0041064155554356	r0627	3.2.1.23
r0629_pos	1.029790060618514	r0629	2.3.1.65
r0630_neg	1.0216038657554098	r0630	2.3.1.65
r0630_pos	1.0275057504871765	r0630	2.3.1.65
r0633_neg	1.0079858217755184	r0633	1.3.1.38
r0633_pos	1.0115639144343782	r0633	1.3.1.38
r0634_neg	1.035517590517302	r0634	2.3.1.16
r0634_pos	0.9656696280058332	r0634	2.3.1.16
r0636_pos	0.9990612877945966	r0636	2.3.1.137
r0637_pos	0.9990612877945966	r0637	2.3.1.137
r0638_neg	1.007985821775526	r0638	1.3.1.38
r0638_pos	1.0330186476298133	r0638	1.3.1.38
r0639_pos	1.0329298347748879	r0639	2.3.1.16
r0641_neg	1.0	r0641	2.3.2.2
r0641_pos	1.0	r0641	2.3.2.2
r0642_neg	0.9953813568219705	r0642	1.2.1.3
r0642_pos	0.9908031202711073	r0642	1.2.1.3
r0643_neg	0.9953813568219705	r0643	1.2.1.3
r0643_pos	1.0522904626038716	r0643	1.2.1.3
r0644_neg	0.9953813568219705	r0644	1.2.3.1
r0644_pos	0.9908031202711073	r0644	1.2.3.1
r0645_pos	1.000068556757092	r0645	1.2.1.32
r0651_pos	1.0	r0651	6.2.1.7
r0652_neg	1.0079858217755184	r0652	1.3.1.38
r0652_pos	1.0329298347748808	r0652	1.3.1.38
r0653_pos	1.0307040045463243	r0653	2.3.1.16
r0655_neg	0.8860434905957326	r0655	1.3.99.10
r0655_pos	0.9988030314441372	r0655	1.3.99.10
r0656_pos	1.0020120792775158	r0656	2.3.1.168
r0660_neg	1.0330186476298133	r0660	4.2.1.17
r0660_pos	1.035943163190199	r0660	4.2.1.17
r0661_pos	0.9227630328256188	r0661	4.2.1.17
r0666_pos	1.0412713185535405	r0666	6.3.3.1
r0668_neg	0.9944107450213433	r0668	2.7.7.43
r0668_pos	0.9915531015562631	r0668	2.7.7.43
r0669_pos	1.0002804955513716	r0669	4.2.1.17
r0670_pos	0.9989036035060587	r0670	1.2.4.4
r0671_pos	0.9979219713556889	r0671	6.3.2.5
r0672_neg	1.0286269427330406	r0672	1.1.1.181
r0672_pos	1.0122468337217005	r0672	1.1.1.181
r0679_neg	0.9997379638224924	r0679	2.7.1.33
r0679_pos	1.0135254129647893	r0679	2.7.1.33
r0680_neg	1.0239097903105892	r0680	2.7.1.33
r0680_pos	1.009343059173449	r0680	2.7.1.33
r0683_pos	0.9807980929340356	r0683	1.3.99.3
r0686_neg	1.0016629150714456	r0686	1.5.1.12
r0686_pos	1.0064314367478506	r0686	1.5.1.12
r0688_neg	0.8939382760824482	r0688	1.2.1.3
r0688_pos	0.9009008401135885	r0688	1.2.1.3
r0698_pos	1.029401358548436	r0698	2.3.1.16
r0706_pos	1.0256411184241792	r0706	1.3.3.6
r0707_neg	1.0121051535253478	r0707	3.1.3.1
r0707_pos	1.0	r0707	3.1.3.1
r0714_pos	1.0307040045463243	r0714	1.1.1.35
r0715_pos	0.9229363080400903	r0715	1.1.1.35
r0716_pos	1.0307040045463243	r0716	4.2.1.17
r0717_pos	0.9229363080400903	r0717	4.2.1.17
r0718_pos	1.0329298347748879	r0718	1.1.1.35
r0719_pos	0.9227630328256102	r0719	1.1.1.35
r0720_pos	1.0329298347748879	r0720	4.2.1.17
r0721_pos	0.9227630328256102	r0721	4.2.1.17
r0722_neg	1.0359431631901985	r0722	1.1.1.35
r0722_pos	1.0330186476298062	r0722	1.1.1.35
r0723_pos	0.9227630328256188	r0723	1.1.1.35
r0724_neg	1.033018647629809	r0724	2.3.1.16
r0724_pos	1.0359431631901947	r0724	2.3.1.16
r0726_neg	0.9656696280058332	r0726	1.1.1.35
r0726_pos	1.0355175905172975	r0726	1.1.1.35
r0727_pos	0.9227630328256102	r0727	1.1.1.35
r0728_neg	1.0355175905173013	r0728	4.2.1.17
r0728_pos	0.9656696280058332	r0728	4.2.1.17
r0729_pos	0.9227630328256102	r0729	4.2.1.17
r0730_pos	1.0115639144343693	r0730	1.1.1.211
r0731_pos	1.0115639144343693	r0731	4.2.1.17
r0732_pos	1.0115639144343693	r0732	2.3.1.16
r0733_pos	1.0115639144343724	r0733	1.1.1.35
r0734_pos	1.0115639144343724	r0734	4.2.1.17
r0735_neg	1.0079858217755184	r0735	1.3.1.38
r0735_pos	1.0333068386750894	r0735	1.3.1.38
r0739_neg	1.02797399978166	r0739	1.1.1.1
r0739_pos	1.0266078032533388	r0739	1.1.1.1
r0741_pos	1.0260994151599523	r0741	1.14.13.15
r0743_pos	1.0256411184241758	r0743	1.1.1.35
r0744_pos	1.0256411184241758	r0744	4.2.1.107
r0747_neg	0.9721986978748951	r0747	1.1.1.50
r0747_pos	0.9989748965609484	r0747	1.1.1.50
r0750_neg	1.0258950000146279	r0750	1.1.1.50
r0750_pos	0.9989748965609484	r0750	1.1.1.50
r0752_neg	0.9992513769780061	r0752	1.2.1.5
r0753_pos	0.9992513769780061	r0753	1.2.1.5
r0754_neg	0.9992513769780061	r0754	1.2.1.5
r0755_pos	0.9992513769780061	r0755	1.2.1.5
r0756_neg	0.9992513769780061	r0756	1.2.1.5
r0757_pos	0.9992513769780061	r0757	1.2.1.5
r0758_neg	0.985741695054435	r0758	1.2.1.3
r0774_neg	0.9994620980416047	r0774	4.1.1.37
r0774_pos	0.9982908680120253	r0774	4.1.1.37
r0779_pos	1.0002804955513716	r0779	3.1.2.4
r0780_neg	1.0340959275977502	r0780	1.3.1.70
r0780_pos	1.0	r0780	1.3.1.70
r0781_pos	1.0340959275977488	r0781	1.14.13.70
r0782_pos	1.008820849085047	r0782	1.1.1.271
r0783_neg	1.0	r0783	1.3.1.72
r0783_pos	0.9983363485463252	r0783	1.3.1.72
r0784_neg	0.9989748965609484	r0784	1.1.1.15
r0784_pos	1.03804128162221	r0784	1.1.1.15
r0787_pos	1.024091207603371	r0787	3.1.3.4
r0788_neg	1.053995062263869	r0788	2.1.1.103
r0788_pos	0.9879506398394351	r0788	2.1.1.103
r0789_neg	1.0539950622638683	r0789	2.1.1.103
r0789_pos	0.9879506398394351	r0789	2.1.1.103
r0791_neg	1.0115639144343753	r0791	1.3.1.38
r0791_pos	1.0079858217755222	r0791	1.3.1.38
r0792_neg	1.0049041916206012	r0792	1.5.1.20
r0792_pos	0.9959447251938892	r0792	1.5.1.20
r0795_pos	0.9821373804323557	r0795	1.5.1.20
r1109_neg	1.0184084235504818	r1109	4.1.3.6
r1109_pos	0.9732128375742748	r1109	4.1.3.6
r1154_neg	0.9730151116066701	r1154	1.2.7.2
r1154_pos	0.997082345060383	r1154	1.2.7.2
r1156_neg	1.4972831487854792	r1156	2.7.1.48
r1156_pos	1.050165551878554	r1156	2.7.1.48
r1164_pos	1.076309829260014	r1164	2.3.1.26
r1167_pos	1.0760722019674538	r1167	2.3.1.26
r1168_pos	1.076309829260014	r1168	2.3.1.26
r1172_pos	1.076309829260014	r1172	3.1.1.13
r1177_pos	1.0760722019674538	r1177	3.1.1.13
r1179_pos	1.076309829260014	r1179	3.1.1.13
r1252_pos	0.9942108460133167	r1252	6.2.1.3
r1254_pos	1.0020025222540045	r1254	6.2.1.3
r1255_pos	1.076309829260014	r1255	6.2.1.3
r1257_pos	1.0761873219578866	r1257	6.2.1.3
r1259_pos	1.0151168818002503	r1259	6.2.1.3
r1260_pos	1.1382537619197988	r1260	6.2.1.3
r1262_pos	1.001041584718073	r1262	6.2.1.3
r1291_neg	1.0028892421270386	r1291	6.2.1.3
r1291_pos	0.9756511726010537	r1291	6.2.1.3
r1292_neg	1.0114310580668677	r1292	6.2.1.3
r1292_pos	1.0	r1292	6.2.1.3
r1377_neg	1.001400645644169	r1377	4.4.1.22
r1377_pos	1.001400645644169	r1377	4.4.1.22
r1378_neg	1.001400645644169	r1378	1.1.1.284
r1378_pos	1.001400645644169	r1378	1.1.1.284
r1380_neg	1.0	r1380	1.3.1.72
r1380_pos	1.0340959275977508	r1380	1.3.1.72
r1381_neg	1.0340959275977526	r1381	5.3.3.5
r1381_pos	1.0	r1381	5.3.3.5
r1384_neg	1.0	r1384	3.5.4.15
r1384_pos	1.0362026021440391	r1384	3.5.4.15
r1396_pos	1.0	r1396	2.3.1.21
r1397_pos	1.0	r1397	2.3.1.7
r1418_neg	1.0184638781272974	r1418	4.2.1.1
r1418_pos	1.042516631924587	r1418	4.2.1.1
r1421_neg	0.9943172814370548	r1421	4.2.1.1
r1421_pos	0.9968559142433838	r1421	4.2.1.1
r1423_pos	1.0416701782258537	r1423	4.2.1.1
r1427_pos	1.0038705442347315	r1427	4.2.1.1
r1431_pos	0.977264438604528	r1431	1.17.4.1
r1433_pos	1.0029306593553766	r1433	1.8.1.9
r1446_pos	0.9732120743526316	r1446	1.3.3.6
r1447_pos	0.9944059663508554	r1447	1.3.3.6
r1448_pos	0.9944059663508663	r1448	1.3.3.6
r1449_pos	0.9944059663508626	r1449	1.3.3.6
r1450_pos	0.9944059663508663	r1450	1.3.3.6
r1451_pos	0.9944059663508591	r1451	1.3.3.6
r1459_neg	1.0388144773048307	r1459	1.3.1.27
r1459_pos	1.0198033992246731	r1459	1.3.1.27
r1464_neg	1.0	r1464	1.3.1.27
r1464_pos	1.0	r1464	1.3.1.27
r1466_neg	1.030900063855849	r1466	2.3.1.86
r1467_neg	1.0831693630686636	r1467	2.3.1.86
r1467_pos	1.0336441502429623	r1467	2.3.1.86
r1487_pos	1.030900063855838	r1487	6.2.1.3
r1488_pos	1.0170509638230705	r1488	6.2.1.3
r1492_pos	1.0306969074872836	r1492	6.2.1.3
sink_citr(c)_pos	1.0199707697334541	sink_citr(c)	2.4.99.9
sink_pre_prot(r)_neg	0.9992600562407482	sink_pre_prot(r)	2.4.99.9
